project,repo_name,repo_archived,repo_gone,month,outcome,author_association,author_pseud,size_lines,files_touched,review_count,hours_to_first_review,hours_to_merge
moby,buildkit,f,f,2024-01-01,merged,MEMBER,afdafcebc,2,1,2,1,1
moby,buildkit,f,f,2024-01-01,merged,CONTRIBUTOR,aac2d5852,600,22,2,63,330
moby,buildkit,f,f,2024-01-01,merged,MEMBER,af5c6dc4c,4,1,1,9,24
moby,buildkit,f,f,2024-01-01,merged,MEMBER,a618fbad9,166,2,9,0,42
moby,buildkit,f,f,2024-01-01,merged,MEMBER,ad28e9a8f,8,3,1,9,9
moby,buildkit,f,f,2024-01-01,merged,MEMBER,a665e4470,2,1,2,1,10
moby,buildkit,f,f,2024-01-01,merged,MEMBER,a665e4470,1,1,1,7,7
moby,buildkit,f,f,2024-01-01,merged,MEMBER,a665e4470,114,3,1,83,83
moby,buildkit,f,f,2024-01-01,merged,COLLABORATOR,a29405abf,18,2,2,0,6
moby,buildkit,f,f,2024-01-01,merged,MEMBER,afdafcebc,46,5,1,0,1
moby,buildkit,f,f,2024-01-01,merged,MEMBER,a665e4470,11,2,1,2,2
moby,buildkit,f,f,2024-01-01,merged,MEMBER,af5c6dc4c,2,1,1,3,3
moby,buildkit,f,f,2024-01-01,merged,CONTRIBUTOR,ab3b326a2,10,1,3,6,233
moby,buildkit,f,f,2024-01-01,merged,CONTRIBUTOR,ab3b326a2,16,1,1,24,25
moby,buildkit,f,f,2024-01-01,merged,MEMBER,a665e4470,1,1,1,1,1
moby,buildkit,f,f,2024-01-01,merged,MEMBER,af5c6dc4c,2,1,1,0,1
moby,buildkit,f,f,2024-01-01,merged,MEMBER,af5c6dc4c,456,12,2,0,1
moby,buildkit,f,f,2024-01-01,merged,MEMBER,af5c6dc4c,250,16,1,1,1
moby,buildkit,f,f,2024-01-01,merged,MEMBER,af5c6dc4c,18,1,1,1,1
moby,buildkit,f,f,2024-02-01,merged,COLLABORATOR,a169a456a,85,5,2,19,20
moby,buildkit,f,f,2024-02-01,merged,MEMBER,ad28e9a8f,75,6,4,3,15
moby,buildkit,f,f,2024-02-01,merged,MEMBER,ad28e9a8f,7,1,1,14,14
moby,buildkit,f,f,2024-02-01,merged,MEMBER,ad28e9a8f,280,17,8,0,202
moby,buildkit,f,f,2024-02-01,merged,COLLABORATOR,a29405abf,29,1,6,0,1
moby,buildkit,f,f,2024-02-01,merged,MEMBER,a665e4470,21,3,1,7,7
moby,buildkit,f,f,2024-02-01,merged,CONTRIBUTOR,a619ab9b4,2,1,1,9,9
moby,buildkit,f,f,2024-02-01,merged,CONTRIBUTOR,a619ab9b4,2,1,1,9,9
moby,buildkit,f,f,2024-02-01,merged,CONTRIBUTOR,a619ab9b4,2,1,1,9,9
moby,buildkit,f,f,2024-02-01,merged,MEMBER,a3889aa12,10,1,2,153,163
moby,buildkit,f,f,2024-02-01,merged,MEMBER,afd612ab4,22,1,2,0,76
moby,buildkit,f,f,2024-02-01,merged,MEMBER,ad28e9a8f,433,23,2,8,9
moby,buildkit,f,f,2024-02-01,merged,MEMBER,afdafcebc,16,3,1,3,3
moby,buildkit,f,f,2024-02-01,merged,MEMBER,a665e4470,742,6,3,12,51
moby,buildkit,f,f,2024-02-01,merged,MEMBER,afdafcebc,103,10,1,18,18
moby,buildkit,f,f,2024-02-01,merged,MEMBER,afd612ab4,165,1,1,14,14
moby,buildkit,f,f,2024-02-01,merged,MEMBER,afd612ab4,185,2,1,15,15
moby,buildkit,f,f,2024-02-01,closed,MEMBER,a3889aa12,75676,905,8,6691,
moby,buildkit,f,f,2024-02-01,merged,COLLABORATOR,a9a258f36,24,6,1,1,1
moby,buildkit,f,f,2024-02-01,merged,MEMBER,afdafcebc,371,14,14,19,244
moby,buildkit,f,f,2024-02-01,merged,MEMBER,afdafcebc,508,23,1,127,128
moby,buildkit,f,f,2024-02-01,merged,MEMBER,afdafcebc,2836,106,1,145,191
moby,buildkit,f,f,2024-02-01,closed,NONE,a5fa88408,248,16,0,,
moby,buildkit,f,f,2024-02-01,closed,NONE,a5fa88408,18,1,1,253,
moby,buildkit,f,f,2024-02-01,closed,NONE,a5fa88408,196,6,0,,
moby,buildkit,f,f,2024-02-01,merged,MEMBER,afdafcebc,2,1,2,158,163
moby,buildkit,f,f,2024-02-01,closed,NONE,a91f84658,720,28,5,62,
moby,buildkit,f,f,2024-02-01,closed,CONTRIBUTOR,aac2d5852,70,2,0,,
moby,buildkit,f,f,2024-02-01,closed,CONTRIBUTOR,a5f894ba5,36,18,5,0,
moby,buildkit,f,f,2024-02-01,closed,MEMBER,af5c6dc4c,81,2,0,,
moby,buildkit,f,f,2024-02-01,merged,MEMBER,af5c6dc4c,30,3,3,3,14
moby,buildkit,f,f,2024-02-01,merged,MEMBER,afdafcebc,4,2,4,0,60
moby,buildkit,f,f,2024-02-01,merged,MEMBER,af5c6dc4c,4,2,0,,2
moby,buildkit,f,f,2024-02-01,merged,MEMBER,af5c6dc4c,2,1,1,0,1
moby,buildkit,f,f,2024-02-01,merged,MEMBER,ad28e9a8f,179,3,4,22,154
moby,buildkit,f,f,2024-02-01,merged,MEMBER,ad28e9a8f,47,1,1,207,207
moby,buildkit,f,f,2024-02-01,merged,MEMBER,ad28e9a8f,83,1,1,1,1
moby,buildkit,f,f,2024-02-01,merged,MEMBER,afd612ab4,10,1,1,113,113
moby,buildkit,f,f,2024-02-01,merged,MEMBER,ad28e9a8f,1,1,1,5,5
moby,buildkit,f,f,2024-02-01,merged,MEMBER,ad28e9a8f,6,1,2,0,2
moby,buildkit,f,f,2024-02-01,merged,MEMBER,ad28e9a8f,81,3,1,110,110
moby,buildkit,f,f,2024-02-01,merged,MEMBER,ad28e9a8f,26,6,1,1,1
moby,buildkit,f,f,2024-02-01,merged,MEMBER,ad28e9a8f,2,2,3,0,1
moby,buildkit,f,f,2024-02-01,merged,MEMBER,afd612ab4,2,1,3,0,3
moby,buildkit,f,f,2024-02-01,merged,CONTRIBUTOR,a0380134e,3,1,4,2,18
moby,buildkit,f,f,2024-02-01,merged,MEMBER,afd612ab4,255,10,17,38,105
moby,buildkit,f,f,2024-02-01,merged,CONTRIBUTOR,a4b580a59,2,1,1,0,6
moby,buildkit,f,f,2024-02-01,closed,MEMBER,afd612ab4,364,13,0,,
moby,buildkit,f,f,2024-02-01,merged,MEMBER,afd612ab4,9,1,1,20,21
moby,buildkit,f,f,2024-02-01,merged,MEMBER,ad28e9a8f,2,2,1,21,21
moby,buildkit,f,f,2024-02-01,merged,CONTRIBUTOR,ac99c9479,3,1,2,12561,15117
moby,buildkit,f,f,2024-02-01,merged,MEMBER,af5c6dc4c,5,2,1,1,1
moby,buildkit,f,f,2024-02-01,merged,MEMBER,ad28e9a8f,10,2,1,8,8
moby,buildkit,f,f,2024-02-01,merged,MEMBER,afdafcebc,2093,97,2,6,36
moby,buildkit,f,f,2024-02-01,closed,MEMBER,af5c6dc4c,49,2,0,,
moby,buildkit,f,f,2024-02-01,merged,MEMBER,ad28e9a8f,250,19,1,5,5
moby,buildkit,f,f,2024-02-01,merged,MEMBER,a618fbad9,1,1,6,0,4
moby,buildkit,f,f,2024-02-01,merged,MEMBER,af5c6dc4c,64,5,1,1,1
moby,buildkit,f,f,2024-02-01,merged,MEMBER,af5c6dc4c,4,1,0,,1
moby,buildkit,f,f,2024-02-01,merged,COLLABORATOR,a29405abf,328,1,13,2,104
moby,buildkit,f,f,2024-02-01,merged,MEMBER,ad28e9a8f,474,23,2,24,39
moby,buildkit,f,f,2024-02-01,merged,COLLABORATOR,a680facbc,179,2,16,7,40
moby,buildkit,f,f,2024-02-01,merged,MEMBER,ad28e9a8f,333,8,1,7,7
moby,buildkit,f,f,2024-02-01,merged,MEMBER,ad28e9a8f,207,7,1,7,7
moby,buildkit,f,f,2024-02-01,merged,MEMBER,ad28e9a8f,5415,21,2,9,11
moby,buildkit,f,f,2024-02-01,merged,MEMBER,ad28e9a8f,51,6,1,5,5
moby,buildkit,f,f,2024-02-01,merged,MEMBER,ad28e9a8f,111,8,2,4,7
moby,buildkit,f,f,2024-02-01,merged,MEMBER,ad28e9a8f,45,2,3,3,13
moby,buildkit,f,f,2024-02-01,merged,MEMBER,ad28e9a8f,1185,7,1,5,5
moby,buildkit,f,f,2024-02-01,closed,MEMBER,ad28e9a8f,10,4,0,,
moby,buildkit,f,f,2024-02-01,merged,CONTRIBUTOR,a1d615e27,97,4,6,1,169
moby,buildkit,f,f,2024-02-01,merged,MEMBER,afd612ab4,11,1,1,8,9
moby,buildkit,f,f,2024-02-01,merged,CONTRIBUTOR,a7da73a16,2,1,2,0,1
moby,buildkit,f,f,2024-02-01,merged,MEMBER,af5c6dc4c,4,1,1,1,1
moby,buildkit,f,f,2024-02-01,merged,MEMBER,af5c6dc4c,14,2,1,1,1
moby,buildkit,f,f,2024-02-01,merged,MEMBER,af5c6dc4c,2,1,4,5,15
moby,buildkit,f,f,2024-02-01,closed,MEMBER,ad28e9a8f,51344,290,0,,
moby,buildkit,f,f,2024-02-01,merged,MEMBER,ad28e9a8f,407,12,1,1,1
moby,buildkit,f,f,2024-02-01,merged,MEMBER,ad28e9a8f,67,8,1,3,3
moby,buildkit,f,f,2024-02-01,merged,MEMBER,ad28e9a8f,2042,16,1,0,1
moby,buildkit,f,f,2024-02-01,merged,COLLABORATOR,a9a258f36,464,25,1,8,21
moby,buildkit,f,f,2024-02-01,merged,MEMBER,af5c6dc4c,9,1,1,1,1
moby,buildkit,f,f,2024-02-01,closed,COLLABORATOR,a9a258f36,1359,42,0,,
moby,buildkit,f,f,2024-02-01,open,NONE,a9cc52f65,48,3,6,76,
moby,buildkit,f,f,2024-02-01,closed,NONE,af09249b3,913,8,0,,
moby,buildkit,f,f,2024-03-01,merged,MEMBER,af5c6dc4c,107,2,1,19,19
moby,buildkit,f,f,2024-03-01,merged,MEMBER,ad28e9a8f,25,4,5,5,74
moby,buildkit,f,f,2024-03-01,merged,COLLABORATOR,a013aa13b,61,2,2,47,76
moby,buildkit,f,f,2024-03-01,merged,MEMBER,af5c6dc4c,158,4,8,0,29
moby,buildkit,f,f,2024-03-01,merged,COLLABORATOR,a680facbc,1,1,1,4,4
moby,buildkit,f,f,2024-03-01,merged,MEMBER,a665e4470,4,1,1,1,4
moby,buildkit,f,f,2024-03-01,merged,MEMBER,af5c6dc4c,238,16,1,2,2
moby,buildkit,f,f,2024-03-01,merged,MEMBER,ad28e9a8f,50,5,3,51,56
moby,buildkit,f,f,2024-03-01,merged,MEMBER,afd612ab4,21,3,3,13,19
moby,buildkit,f,f,2024-03-01,merged,MEMBER,a665e4470,4,1,2,6,6
moby,buildkit,f,f,2024-03-01,merged,MEMBER,ad28e9a8f,8,1,2,1,4
moby,buildkit,f,f,2024-03-01,merged,COLLABORATOR,a680facbc,8,1,2,0,15
moby,buildkit,f,f,2024-03-01,merged,MEMBER,ad28e9a8f,37,5,1,8,8
moby,buildkit,f,f,2024-03-01,merged,COLLABORATOR,a29405abf,1,1,1,15,15
moby,buildkit,f,f,2024-03-01,merged,COLLABORATOR,a45bdb06c,123,4,5,87,100
moby,buildkit,f,f,2024-03-01,merged,CONTRIBUTOR,a619ab9b4,4,2,1,7,8
moby,buildkit,f,f,2024-03-01,closed,CONTRIBUTOR,a619ab9b4,4,2,1,7,
moby,buildkit,f,f,2024-03-01,closed,COLLABORATOR,a013aa13b,481,10,0,,
moby,buildkit,f,f,2024-03-01,merged,COLLABORATOR,a45bdb06c,1062,19,6,407,508
moby,buildkit,f,f,2024-03-01,merged,CONTRIBUTOR,a619ab9b4,4,2,1,8,8
moby,buildkit,f,f,2024-03-01,merged,COLLABORATOR,a29405abf,8,1,1,9,9
moby,buildkit,f,f,2024-03-01,merged,COLLABORATOR,a45bdb06c,170,3,12,317,388
moby,buildkit,f,f,2024-03-01,merged,COLLABORATOR,a45bdb06c,180,8,2,0,2
moby,buildkit,f,f,2024-03-01,closed,COLLABORATOR,a45bdb06c,263,7,1,0,
moby,buildkit,f,f,2024-03-01,merged,COLLABORATOR,a013aa13b,499,7,21,1,382
moby,buildkit,f,f,2024-03-01,closed,CONTRIBUTOR,a619ab9b4,5209,66,0,,
moby,buildkit,f,f,2024-03-01,merged,COLLABORATOR,a013aa13b,833,7,8,646,687
moby,buildkit,f,f,2024-03-01,merged,CONTRIBUTOR,a79205e9e,17,6,8,72,1840
moby,buildkit,f,f,2024-03-01,merged,MEMBER,ad28e9a8f,475,25,1,29,29
moby,buildkit,f,f,2024-03-01,merged,CONTRIBUTOR,ade08a28a,1,1,3,215,1072
moby,buildkit,f,f,2024-03-01,merged,COLLABORATOR,a29405abf,67,1,7,0,31
moby,buildkit,f,f,2024-03-01,merged,MEMBER,ad28e9a8f,4,4,2,0,1
moby,buildkit,f,f,2024-03-01,merged,MEMBER,af5c6dc4c,18,2,3,1,11
moby,buildkit,f,f,2024-03-01,merged,MEMBER,afdafcebc,1429,67,2,534,534
moby,buildkit,f,f,2024-03-01,closed,MEMBER,afdafcebc,0,0,2,1,
moby,buildkit,f,f,2024-03-01,merged,MEMBER,a665e4470,6,1,2,2,4
moby,buildkit,f,f,2024-03-01,merged,MEMBER,a665e4470,13,2,1,3,3
moby,buildkit,f,f,2024-03-01,merged,MEMBER,af5c6dc4c,8,1,1,0,1
moby,buildkit,f,f,2024-03-01,merged,MEMBER,af5c6dc4c,45,6,1,0,1
moby,buildkit,f,f,2024-03-01,merged,MEMBER,af5c6dc4c,13,1,2,0,2
moby,buildkit,f,f,2024-03-01,merged,MEMBER,af5c6dc4c,132,7,5,1,140
moby,buildkit,f,f,2024-03-01,closed,COLLABORATOR,a169a456a,132,7,0,,
moby,buildkit,f,f,2024-03-01,closed,CONTRIBUTOR,a619ab9b4,914,26,0,,
moby,buildkit,f,f,2024-03-01,merged,MEMBER,af5c6dc4c,264,6,2,106,135
moby,buildkit,f,f,2024-03-01,merged,MEMBER,af5c6dc4c,23,1,1,27,37
moby,buildkit,f,f,2024-03-01,merged,MEMBER,af5c6dc4c,124,3,4,689,694
moby,buildkit,f,f,2024-03-01,closed,NONE,a732fc690,7,1,1,17,
moby,buildkit,f,f,2024-03-01,closed,MEMBER,af5c6dc4c,345,9,2,4,
moby,buildkit,f,f,2024-03-01,merged,MEMBER,afd612ab4,199,2,8,1,117
moby,buildkit,f,f,2024-03-01,closed,COLLABORATOR,a680facbc,15,2,1,0,
moby,buildkit,f,f,2024-03-01,merged,MEMBER,afd612ab4,10,1,13,8,117
moby,buildkit,f,f,2024-03-01,merged,MEMBER,ad28e9a8f,9,1,2,0,1
moby,buildkit,f,f,2024-03-01,merged,COLLABORATOR,a013aa13b,5291,73,4,2,27
moby,buildkit,f,f,2024-04-01,merged,COLLABORATOR,a45bdb06c,93,3,1,3,27
moby,buildkit,f,f,2024-04-01,merged,CONTRIBUTOR,a069b6cd0,2,1,3,41,148
moby,buildkit,f,f,2024-04-01,merged,COLLABORATOR,a013aa13b,419,3,4,64,69
moby,buildkit,f,f,2024-04-01,merged,COLLABORATOR,a013aa13b,2,1,1,1,3
moby,buildkit,f,f,2024-04-01,merged,COLLABORATOR,a45bdb06c,96,3,6,67,263
moby,buildkit,f,f,2024-04-01,merged,COLLABORATOR,a2ad2592d,277,3,3,76,835
moby,buildkit,f,f,2024-04-01,merged,CONTRIBUTOR,a59295010,1,1,3,4,20
moby,buildkit,f,f,2024-04-01,closed,COLLABORATOR,a013aa13b,0,0,6,2,
moby,buildkit,f,f,2024-04-01,merged,COLLABORATOR,a680facbc,47,2,7,1,437
moby,buildkit,f,f,2024-04-01,merged,MEMBER,ad28e9a8f,1,1,2,0,3
moby,buildkit,f,f,2024-04-01,merged,COLLABORATOR,a45bdb06c,40,3,4,2,20
moby,buildkit,f,f,2024-04-01,merged,MEMBER,af5c6dc4c,1,1,1,2,2
moby,buildkit,f,f,2024-04-01,merged,COLLABORATOR,a2ad2592d,178,3,7,24,29
moby,buildkit,f,f,2024-04-01,merged,MEMBER,a665e4470,4,1,1,1,1
moby,buildkit,f,f,2024-04-01,merged,MEMBER,a665e4470,2,1,1,0,0
moby,buildkit,f,f,2024-04-01,merged,COLLABORATOR,a680facbc,10,2,11,9,152
moby,buildkit,f,f,2024-04-01,merged,MEMBER,af5c6dc4c,140,8,2,10,50
moby,buildkit,f,f,2024-04-01,merged,MEMBER,af5c6dc4c,30,7,5,0,14
moby,buildkit,f,f,2024-04-01,merged,MEMBER,af5c6dc4c,406,67,8,0,69
moby,buildkit,f,f,2024-04-01,merged,MEMBER,ad28e9a8f,10,4,2,0,1
moby,buildkit,f,f,2024-04-01,merged,MEMBER,ad28e9a8f,10,1,1,32,32
moby,buildkit,f,f,2024-04-01,closed,COLLABORATOR,a62b2a699,261,1,0,,
moby,buildkit,f,f,2024-04-01,merged,MEMBER,af5c6dc4c,11,1,1,3,3
moby,buildkit,f,f,2024-04-01,merged,MEMBER,af5c6dc4c,7,1,2,56,65
moby,buildkit,f,f,2024-04-01,merged,CONTRIBUTOR,ae36eb78f,2,1,3,22,30
moby,buildkit,f,f,2024-04-01,merged,COLLABORATOR,a013aa13b,193,5,3,200,390
moby,buildkit,f,f,2024-04-01,merged,MEMBER,a665e4470,9,2,1,6,14
moby,buildkit,f,f,2024-04-01,merged,COLLABORATOR,a013aa13b,127,1,8,1,19
moby,buildkit,f,f,2024-04-01,merged,COLLABORATOR,a013aa13b,15,3,1,4,10
moby,buildkit,f,f,2024-04-01,merged,MEMBER,af5c6dc4c,151,2,3,139,1048
moby,buildkit,f,f,2024-04-01,merged,CONTRIBUTOR,a619ab9b4,8,3,1,99,99
moby,buildkit,f,f,2024-04-01,merged,CONTRIBUTOR,a6769c81e,8,4,2,14,16
moby,buildkit,f,f,2024-04-01,merged,CONTRIBUTOR,a619ab9b4,841,12,1,84,85
moby,buildkit,f,f,2024-04-01,merged,COLLABORATOR,a680facbc,76,7,3,1,9
moby,buildkit,f,f,2024-04-01,merged,COLLABORATOR,a680facbc,70,3,24,0,33
moby,buildkit,f,f,2024-04-01,merged,MEMBER,afd612ab4,1534,59,1,20,20
moby,buildkit,f,f,2024-04-01,merged,CONTRIBUTOR,a093af593,2,1,2,11,14
moby,buildkit,f,f,2024-04-01,merged,COLLABORATOR,a9a258f36,41,6,3,10,10
moby,buildkit,f,f,2024-04-01,merged,MEMBER,af5c6dc4c,130,6,3,5,13
moby,buildkit,f,f,2024-04-01,merged,COLLABORATOR,a29405abf,4,1,1,0,9
moby,buildkit,f,f,2024-04-01,closed,COLLABORATOR,a680facbc,3,1,5,0,
moby,buildkit,f,f,2024-04-01,merged,MEMBER,af5c6dc4c,469,19,1,22,23
moby,buildkit,f,f,2024-04-01,merged,MEMBER,af5c6dc4c,76,4,6,0,21
moby,buildkit,f,f,2024-04-01,merged,COLLABORATOR,a45bdb06c,2,1,1,0,2
moby,buildkit,f,f,2024-04-01,merged,CONTRIBUTOR,ade6cea67,9,1,2,1,16
moby,buildkit,f,f,2024-05-01,merged,CONTRIBUTOR,a9199b19b,49,1,1,4,4
moby,buildkit,f,f,2024-05-01,merged,COLLABORATOR,a45bdb06c,89,3,5,23,99
moby,buildkit,f,f,2024-05-01,merged,COLLABORATOR,a2ad2592d,1,1,2,79,87
moby,buildkit,f,f,2024-05-01,merged,CONTRIBUTOR,adbbea4f9,138,5,6,8,246
moby,buildkit,f,f,2024-05-01,merged,CONTRIBUTOR,acb162d44,15,2,2,48,59
moby,buildkit,f,f,2024-05-01,merged,MEMBER,af5c6dc4c,61,5,7,0,169
moby,buildkit,f,f,2024-05-01,merged,MEMBER,af5c6dc4c,39,3,6,4,86
moby,buildkit,f,f,2024-05-01,merged,CONTRIBUTOR,a7da73a16,2,1,1,0,35
moby,buildkit,f,f,2024-05-01,merged,CONTRIBUTOR,a6995661b,12,1,4,0,1
moby,buildkit,f,f,2024-05-01,merged,CONTRIBUTOR,a4d82ed21,17149,120,1,0,29
moby,buildkit,f,f,2024-05-01,merged,CONTRIBUTOR,afa4ec955,23,2,1,6,7
moby,buildkit,f,f,2024-05-01,merged,MEMBER,af5c6dc4c,64,8,4,0,304
moby,buildkit,f,f,2024-05-01,closed,MEMBER,afdafcebc,4,1,0,,
moby,buildkit,f,f,2024-05-01,closed,COLLABORATOR,a013aa13b,183,5,0,,
moby,buildkit,f,f,2024-05-01,merged,COLLABORATOR,a45bdb06c,72,5,2,297,297
moby,buildkit,f,f,2024-05-01,merged,MEMBER,ad28e9a8f,16,3,2,0,47
moby,buildkit,f,f,2024-05-01,merged,MEMBER,af5c6dc4c,169,27,5,355,375
moby,buildkit,f,f,2024-05-01,merged,MEMBER,af5c6dc4c,134,27,2,17,24
moby,buildkit,f,f,2024-05-01,merged,CONTRIBUTOR,a0124ed10,2,1,1,1,7
moby,buildkit,f,f,2024-05-01,merged,MEMBER,af5c6dc4c,12,3,1,0,18
moby,buildkit,f,f,2024-05-01,merged,MEMBER,af5c6dc4c,175,4,1,395,396
moby,buildkit,f,f,2024-05-01,merged,MEMBER,af5c6dc4c,104,4,4,69,425
moby,buildkit,f,f,2024-05-01,merged,COLLABORATOR,a45bdb06c,221,21,6,45,403
moby,buildkit,f,f,2024-05-01,merged,COLLABORATOR,a013aa13b,1,1,1,0,1
moby,buildkit,f,f,2024-05-01,merged,MEMBER,af5c6dc4c,4,1,1,1,1
moby,buildkit,f,f,2024-05-01,merged,MEMBER,af5c6dc4c,2,1,2,0,1
moby,buildkit,f,f,2024-05-01,closed,NONE,a63694409,4,1,0,,
moby,buildkit,f,f,2024-05-01,merged,COLLABORATOR,a45bdb06c,112,3,3,72,73
moby,buildkit,f,f,2024-05-01,merged,MEMBER,af5c6dc4c,399,5,3,493,514
moby,buildkit,f,f,2024-05-01,merged,CONTRIBUTOR,a619ab9b4,4,2,1,57,57
moby,buildkit,f,f,2024-05-01,merged,COLLABORATOR,a013aa13b,153,5,11,3,205
moby,buildkit,f,f,2024-05-01,merged,CONTRIBUTOR,a9199b19b,739,4,9,478,853
moby,buildkit,f,f,2024-05-01,closed,CONTRIBUTOR,abf4fbabe,69,2,1,4180,
moby,buildkit,f,f,2024-05-01,merged,COLLABORATOR,a45bdb06c,57,1,10,0,3
moby,buildkit,f,f,2024-05-01,merged,MEMBER,a3889aa12,57,2,3,70,111
moby,buildkit,f,f,2024-05-01,merged,MEMBER,ad28e9a8f,29,7,2,5,5
moby,buildkit,f,f,2024-05-01,merged,MEMBER,a3889aa12,51,1,1,15,15
moby,buildkit,f,f,2024-05-01,merged,MEMBER,af5c6dc4c,18,3,2,1,2
moby,buildkit,f,f,2024-05-01,merged,COLLABORATOR,a680facbc,97,1,9,0,64
moby,buildkit,f,f,2024-05-01,merged,MEMBER,af5c6dc4c,6,1,2,0,2
moby,buildkit,f,f,2024-05-01,merged,MEMBER,af5c6dc4c,2,1,1,0,0
moby,buildkit,f,f,2024-05-01,merged,MEMBER,afdafcebc,955,129,2,196,197
moby,buildkit,f,f,2024-05-01,closed,COLLABORATOR,a45bdb06c,51,1,1,4,
moby,buildkit,f,f,2024-05-01,closed,NONE,a0b5a683a,2,1,0,,
moby,buildkit,f,f,2024-05-01,merged,COLLABORATOR,a680facbc,4,1,3,8,50
moby,buildkit,f,f,2024-05-01,merged,COLLABORATOR,a013aa13b,458,7,16,25,70
moby,buildkit,f,f,2024-05-01,closed,MEMBER,af5c6dc4c,43,1,6,16,
moby,buildkit,f,f,2024-05-01,merged,MEMBER,af5c6dc4c,29,3,2,0,13
moby,buildkit,f,f,2024-05-01,merged,MEMBER,af5c6dc4c,41,1,2,12,14
moby,buildkit,f,f,2024-06-01,merged,CONTRIBUTOR,a9199b19b,277,2,7,23,63
moby,buildkit,f,f,2024-06-01,merged,COLLABORATOR,a680facbc,53,3,1,7,7
moby,buildkit,f,f,2024-06-01,merged,COLLABORATOR,a9a258f36,21,1,4,1,78
moby,buildkit,f,f,2024-06-01,merged,CONTRIBUTOR,a619ab9b4,4,2,1,16,16
moby,buildkit,f,f,2024-06-01,merged,COLLABORATOR,a29405abf,6,3,2,6,271
moby,buildkit,f,f,2024-06-01,merged,MEMBER,af5c6dc4c,1131,33,3,14,98
moby,buildkit,f,f,2024-06-01,merged,CONTRIBUTOR,a9199b19b,2,1,1,0,1
moby,buildkit,f,f,2024-06-01,merged,MEMBER,af5c6dc4c,27,2,1,100,109
moby,buildkit,f,f,2024-06-01,merged,MEMBER,af5c6dc4c,81,2,4,8,49
moby,buildkit,f,f,2024-06-01,merged,COLLABORATOR,a013aa13b,110,3,1,13,13
moby,buildkit,f,f,2024-06-01,open,CONTRIBUTOR,a069b6cd0,14,1,0,,
moby,buildkit,f,f,2024-06-01,merged,MEMBER,a665e4470,4,1,1,1,1
moby,buildkit,f,f,2024-06-01,merged,MEMBER,a665e4470,1024,28,8,2,2259
moby,buildkit,f,f,2024-06-01,merged,COLLABORATOR,a680facbc,72,2,3,2,104
moby,buildkit,f,f,2024-06-01,merged,CONTRIBUTOR,a619ab9b4,13647,71,1,2,2
moby,buildkit,f,f,2024-06-01,merged,MEMBER,afd612ab4,9,1,1,11,11
moby,buildkit,f,f,2024-06-01,merged,CONTRIBUTOR,a1d41ef4c,171,4,4,1,10
moby,buildkit,f,f,2024-06-01,merged,CONTRIBUTOR,ae848d1da,4,2,3,0,15
moby,buildkit,f,f,2024-06-01,merged,COLLABORATOR,a45bdb06c,162,7,8,3,52
moby,buildkit,f,f,2024-06-01,closed,MEMBER,a06a27669,6,1,1,11,
moby,buildkit,f,f,2024-06-01,merged,MEMBER,afdafcebc,3114,128,2,467,467
moby,buildkit,f,f,2024-06-01,closed,MEMBER,afdafcebc,2888,116,0,,
moby,buildkit,f,f,2024-06-01,merged,MEMBER,afdafcebc,2,1,1,3,3
moby,buildkit,f,f,2024-06-01,merged,MEMBER,afdafcebc,2,1,2,3,5
moby,buildkit,f,f,2024-06-01,merged,MEMBER,afd612ab4,35,2,1,1,2
moby,buildkit,f,f,2024-06-01,closed,MEMBER,afd612ab4,35,2,0,,
moby,buildkit,f,f,2024-06-01,merged,CONTRIBUTOR,ab3b326a2,4,2,2,5,80
moby,buildkit,f,f,2024-06-01,merged,MEMBER,af5c6dc4c,549,5,3,108,124
moby,buildkit,f,f,2024-06-01,merged,COLLABORATOR,a29405abf,24,2,1,0,10
moby,buildkit,f,f,2024-06-01,merged,MEMBER,afdafcebc,2,1,1,8,8
moby,buildkit,f,f,2024-06-01,merged,MEMBER,a665e4470,43,3,4,4,149
moby,buildkit,f,f,2024-06-01,merged,COLLABORATOR,a013aa13b,8,1,2,0,1
moby,buildkit,f,f,2024-06-01,merged,COLLABORATOR,a013aa13b,45,1,2,5,288
moby,buildkit,f,f,2024-06-01,merged,MEMBER,afdafcebc,54,7,1,15,15
moby,buildkit,f,f,2024-06-01,closed,COLLABORATOR,a45bdb06c,266,6,1,9,
moby,buildkit,f,f,2024-06-01,closed,COLLABORATOR,a45bdb06c,24,1,4,0,
moby,buildkit,f,f,2024-06-01,merged,MEMBER,afdafcebc,67,7,1,61,61
moby,buildkit,f,f,2024-06-01,merged,COLLABORATOR,a013aa13b,203,6,6,19,65
moby,buildkit,f,f,2024-06-01,merged,COLLABORATOR,a013aa13b,6,1,1,34,101
moby,buildkit,f,f,2024-06-01,closed,COLLABORATOR,a9a258f36,26,2,2,9,
moby,buildkit,f,f,2024-06-01,merged,MEMBER,af5c6dc4c,4,1,1,0,1
moby,buildkit,f,f,2024-06-01,merged,MEMBER,afdafcebc,2536,90,2,507,514
moby,buildkit,f,f,2024-06-01,merged,MEMBER,ad28e9a8f,1651,38,21,0,60
moby,buildkit,f,f,2024-06-01,merged,COLLABORATOR,a013aa13b,7,1,1,0,7
moby,buildkit,f,f,2024-06-01,merged,COLLABORATOR,a680facbc,73,6,11,60,554
